track_id,"('echonest', 'audio_features', 'acousticness')","('echonest', 'audio_features', 'danceability')","('echonest', 'audio_features', 'energy')","('echonest', 'audio_features', 'instrumentalness')","('echonest', 'audio_features', 'liveness')","('echonest', 'audio_features', 'speechiness')","('echonest', 'audio_features', 'tempo')","('echonest', 'audio_features', 'valence')","('track', 'genre_top')"
88860,0.6024729627,0.5362757728,0.4720102341,0.3584372212,0.3480643332,0.0279685123,135.973,0.4333369221,Folk
88861,0.7432249988,0.397208667,0.3834375637,0.0006477108,0.1059490075,0.0366451958,135.884,0.2122620613,Folk
88863,0.442888905,0.4483497727,0.7114908761,0.0770237324,0.3168929331,0.0904565318,173.78,0.3132132335,Folk
88864,0.4180888837,0.3599089375,0.4346989015,0.7601248966,0.2015126088,0.0345971716,169.333,0.1547234851,Folk
88867,0.0250688463,0.5997288178,0.6287976126,0.0319035421,0.1130356664,0.0442184118,139.989,0.4108498626,Folk
88868,0.0195206972,0.506025272,0.4906758925,2.4571e-06,0.0972178606,0.0266420207,107.049,0.276291825,Folk
89447,0.0490715183,0.7693503532,0.8743858368,3.65878e-05,0.056257726,0.1152499755,107.025,0.6533022203,Hip-Hop
89482,0.3622951183,0.6057974076,0.4643941103,1.6515e-06,0.1528149942,0.0310966269,113.102,0.5862745277,Folk
89841,0.0049384594,0.7708244078,0.5526616127,8.767e-07,0.1680703726,0.2679041482,91.609,0.7100934944,Hip-Hop
89843,0.0154531092,0.7842637245,0.8970613125,0.0149283052,0.4611897151,0.2237149658,103.023,0.3382369228,Hip-Hop
89846,0.018949932,0.9618706942,0.8648356753,9.852e-07,0.0602081411,0.2424262207,124.997,0.5892826144,Hip-Hop
89847,0.2539530186,0.7773116051,0.7475426063,0.0004247956,0.2564960379,0.3287030381,104.823,0.8658329499,Hip-Hop
89848,0.0291049605,0.6062324276,0.8748142274,9.587e-07,0.1082418011,0.2654521438,129.884,0.8755534348,Hip-Hop
89857,0.6278066639,0.6287035794,0.9109790678,1e-10,0.1776747635,0.2205484087,100.145,0.5570978037,Hip-Hop
89859,0.1250256509,0.5490192407,0.9309534272,2.8e-09,0.4064835228,0.2473712525,127.878,0.7628496026,Hip-Hop
89860,0.0379915256,0.7467066129,0.5380348641,3.1728e-06,0.2339534953,0.3241484076,95.334,0.7531856547,Hip-Hop
91205,0.0388495185,0.6042224284,0.4420790327,0.0028256527,0.1564728015,0.0235635276,80.951,0.7136986122,Rock
91933,0.6564261792,0.3250688372,0.7618713405,0.6548841946,0.1871142618,0.037297081,84.013,0.0866397322,Folk
91934,0.7217056885,0.4905982748,0.407892619,0.0170137341,0.1110399584,0.0250932223,101.202,0.1748991323,Folk
91936,0.0569097374,0.5206181332,0.4793031685,0.251734759,0.117901091,0.0263998687,92.372,0.4618288163,Folk
91938,0.2850246934,0.349109235,0.5509504187,0.2874620759,0.1115509196,0.0284001425,78.688,0.362731639,Folk
93704,0.9124723751,0.3659956772,0.1979570164,6.032e-07,0.1913856908,0.0320770577,68.113,0.2351068562,Folk
93710,0.7052518756,0.5440621114,0.2881696534,9.238e-07,0.1203595682,0.031791221,126.128,0.2893568108,Folk
93712,0.9265054017,0.4698991631,0.2518033756,2.53936e-05,0.0978405755,0.0305014647,123.829,0.2671895142,Folk
93716,0.9087463998,0.4811262095,0.1202440929,2.7907e-06,0.135478206,0.0307843703,73.679,0.1750448932,Folk
95908,0.3135532023,0.614369847,0.9695509221,1.438e-07,0.3725776383,0.4951188886,128.855,0.3913645374,Hip-Hop
95910,0.1372644001,0.7094076643,0.9355701395,1.88e-08,0.083439306,0.2596140939,136.306,0.1211945249,Hip-Hop
95911,0.3129418577,0.541548883,0.9477925121,2.00687e-05,0.5980696509,0.4746649608,156.133,0.1767681242,Hip-Hop
95912,0.4062806236,0.6946556851,0.9909040083,0.0207459943,0.8007380678,0.1887424967,75.487,0.0841666438,Hip-Hop
95914,0.0011853577,0.4799410022,0.7916090205,1.04061e-05,0.6546357223,0.1330166346,143.94,0.2533410471,Hip-Hop
95915,0.0742735086,0.4879340514,0.9865007437,0.0,0.6468110935,0.5017376782,127.513,0.2558524804,Hip-Hop
97959,0.0661490021,0.7256459726,0.1835719897,0.8976922821,0.1026314292,0.0359533682,119.999,0.3021199572,Electronic
97960,0.5269294749,0.6463974695,0.3219469322,0.8904253019,0.116024618,0.0363427532,91.981,0.4980043531,Electronic
97961,0.3242420896,0.658658804,0.2137143197,0.9041718932,0.0925066465,0.0392177852,89.991,0.5567363942,Electronic
97962,0.5161416025,0.7631982365,0.2319799672,0.2278772616,0.0613449496,0.1724820154,79.968,0.269770221,Electronic
98202,0.6914963819,0.4689611095,0.4091955387,0.5750464349,0.1105179498,0.0340006497,129.971,0.1640590236,Electronic
98203,0.0151922768,0.755719499,0.3287106565,0.728509302,0.2191850933,0.0876905057,93.028,0.3115100964,Electronic
98613,0.0213715672,0.6464839625,0.7212693801,3.14014e-05,0.2338683737,0.1981658757,142.004,0.3830144278,Hip-Hop
98669,0.1139750328,0.3581124908,0.0125203583,0.8700183704,0.0347627734,0.0390773244,111.873,0.4742974079,International
99041,0.0115018026,0.5864006787,0.8406135579,0.8658947626,0.097743354,0.055923813,184.992,0.8555972683,Electronic
99096,0.1142521716,0.9218213766,0.632282407,1.916e-07,0.2315554823,0.2290935358,99.973,0.682846215,Hip-Hop
99260,0.0567323888,0.6204550229,0.931162556,0.0099610008,0.1409904154,0.0544569843,104.997,0.5796121272,Rock
99703,0.8406880547,0.2047329066,0.1816315867,0.0001230146,0.0825250152,0.0357289943,110.808,0.1472287455,Electronic
100478,0.2173808744,0.8580052693,0.8713391132,2.5e-09,0.0609720499,0.163941636,105.008,0.8093393664,Hip-Hop
103522,0.8294830114,0.4391864691,0.3909832612,0.0773199489,0.1183459047,0.0287306833,77.519,0.3853949678,Instrumental
104065,0.1187934887,0.4380783041,0.6085524559,0.000422878,0.175301889,0.029566119,103.582,0.2554557925,Pop
104066,0.0303254935,0.3771725997,0.8966029593,0.0046670549,0.2452202812,0.0435356781,91.07,0.2061876578,Pop
104068,0.8944780644,0.3732583739,0.8748337697,0.833032165,0.1224483748,0.0545902977,123.437,0.2167632485,Pop
104086,0.0021032993,0.2533988545,0.9413265721,0.8943359478,0.1295751571,0.1160325305,156.089,0.17384325,Rock
105713,0.771376719,0.4555586462,0.3476368322,0.0907661387,0.2725600088,0.0326072206,114.461,0.3074649403,Folk
105715,0.183120603,0.323372686,0.52386026,0.0030619212,0.1078323616,0.0279298486,128.873,0.2802685632,Folk
105717,0.1480522487,0.4123451346,0.4479577559,0.0094219797,0.1073971227,0.027670168,101.456,0.2364662582,Folk
107476,0.4411106427,0.5436403734,0.4183871256,0.0058342217,0.3409851099,0.0424722922,130.056,0.2162497125,Rock
107506,2.191e-06,0.2049843763,0.8846354898,0.7456665508,0.1358689503,0.0525229804,121.727,0.2196104648,Rock
107613,0.1581278098,0.3168930206,0.6634962476,0.0002678557,0.3278747225,0.0773369931,92.115,0.539454847,Electronic
107616,0.0025467824,0.5275570244,0.5270196419,0.00036256,0.062058151,0.0390730021,69.966,0.4017604237,Electronic
107617,0.4313672629,0.6155754564,0.5307782336,0.0635651736,0.1800532291,0.0736556463,95.009,0.119050416,Electronic
108290,0.2323525656,0.4228795562,0.5348766421,0.5592724919,0.2187768153,0.0319412803,92.47,0.6964770376,Rock
108297,0.0121406479,0.2188870098,0.4668300393,0.5804480409,0.1139134096,0.03484655,136.064,0.2594527721,Rock
108298,0.4343236773,0.3690210065,0.5780824831,0.9126902566,0.3032169751,0.0424367878,180.154,0.5987746152,Rock
108457,0.3650154928,0.8128102457,0.5655338691,0.0086443749,0.1005316848,0.0371803469,137.986,0.6151533225,Pop
108459,0.399011177,0.40069744,0.4628798332,0.3872239598,0.3049090613,0.0330063943,109.365,0.2196426008,Pop
108460,0.1974980333,0.6949454882,0.6565828565,0.0184546654,0.0831157389,0.038904641,154.93,0.8589508073,Pop
108461,0.4533511428,0.5660766517,0.7271034264,0.7182634322,0.2675141827,0.052257438,148.038,0.7771252485,Pop
108472,0.0007639687,0.6229558572,0.6346101088,0.8616690758,0.1000272761,0.0392932473,127.0,0.3315012678,Instrumental
108957,0.020352184,0.2666102228,0.8204251122,0.1941450429,0.5389931515,0.0535125772,138.446,0.28175013,Rock
108961,0.0001314666,0.2526254899,0.8424266629,0.1135690122,0.1034329256,0.0583903213,169.915,0.379026401,Rock
108962,0.0019193481,0.2576124358,0.7342310114,0.1422233672,0.100472771,0.0511901379,133.187,0.4565958254,Rock
109235,0.0448557999,0.326200866,0.8804745037,0.6569563089,0.2708754128,0.0578432208,181.802,0.5315749813,Rock
109349,0.7282972805,0.7297781597,0.3355285553,5.6516e-06,0.1179824047,0.0364600752,113.941,0.3215041338,Rock
110437,0.7111822109,0.4104452565,0.2940805549,0.6225789184,0.1190386473,0.0414474941,89.533,0.2269555067,Folk
110441,0.3612697708,0.3385655016,0.4301454093,0.9140786683,0.1147814763,0.0327293659,85.585,0.2067924985,Folk
110546,1.13435e-05,0.3505337332,0.9104990648,0.0266563006,0.1095368691,0.1068608607,134.369,0.1080474722,Rock
110743,0.0003334091,0.6316444399,0.5933671181,0.9598618465,0.0828717244,0.041731597,98.867,0.8753573564,Hip-Hop
110744,0.2738288449,0.7606971788,0.7724473826,7.44446e-05,0.1914678849,0.3614578222,93.664,0.7771785486,Hip-Hop
110756,0.5542285173,0.7848266305,0.8216270786,2.077e-07,0.7727043397,0.395596608,104.007,0.4268429419,Hip-Hop
110980,0.128018009,0.6028324229,0.6020192367,0.8869707206,0.1070572332,0.0344890156,125.02,0.153344075,Rock
110982,0.167577821,0.4864321204,0.453355467,0.7787778755,0.0946381899,0.0350842984,120.016,0.0962748418,Rock
110983,1.66851e-05,0.4628474895,0.5477528956,0.9114774957,0.1004427079,0.0368071307,120.008,0.0393910538,Rock
111747,0.9663781847,0.3860072921,0.1507513164,0.0008974581,0.118506736,0.0387991178,143.456,0.0897849285,Rock
111911,0.1175807438,0.2819466667,0.6032644051,0.0027094882,0.1389722824,0.0488460136,194.588,0.4100476773,Rock
112314,0.0001892894,0.2649517447,0.8708593775,0.8036860535,0.0284751897,0.0425204508,181.948,0.5710273125,Rock
112315,1.41722e-05,0.2993349589,0.9464059619,0.7779361744,0.332096944,0.064279471,176.993,0.0842928514,Rock
112316,0.0018317724,0.4654711318,0.865630272,0.840509037,0.113464135,0.0325265816,143.013,0.5684247477,Rock
112318,4.4898e-06,0.3082213664,0.6200270801,0.7963392475,0.1753076517,0.0449785661,137.999,0.2254915095,Rock
113334,0.0004618424,0.2739302112,0.4415464495,0.8086973723,0.1272344982,0.0703529799,160.081,0.1592891616,Electronic
113335,0.0046403301,0.3300992829,0.3523062024,3.76346e-05,0.1114826033,0.2438054207,137.05,0.3544574179,Electronic
113336,0.0059895331,0.243421378,0.2502508615,0.8078499249,0.0879860408,0.0416587755,97.96,0.0345367187,Electronic
114198,0.0006246249,0.4957863845,0.916444142,0.0015374262,0.1527632153,0.03521475,92.518,0.4612348374,Rock
114200,0.000123579,0.3556002822,0.8753047751,3.1186e-05,0.107307337,0.0554688213,178.038,0.3744777572,Rock
114201,0.0151486409,0.320749138,0.6665511859,1.11381e-05,0.0923631186,0.0416029467,114.077,0.3169268182,Rock
114242,0.2022202949,0.6058528043,0.8334573149,0.805879613,0.2762265599,0.0288599734,120.03,0.6815802001,Electronic
114879,0.9940618128,0.1383119896,0.1310065237,0.000132213,0.9469955386,0.0921009718,65.683,0.3775177541,International
114880,0.9861039564,0.3128206782,0.2284101314,0.8877022433,0.7404244694,0.4584356784,73.885,0.3735216399,International
115339,0.0213336311,0.6283409786,0.5595032785,0.7166408574,0.0840005849,0.0436687096,132.068,0.1492128793,Electronic
115391,0.4647039255,0.3619499877,0.933352245,0.2423883307,0.1134868704,0.0630381494,82.982,0.5860906515,Electronic
115392,0.0675478838,0.9312853811,0.8155934842,0.0234116729,0.1196856034,0.0710293569,128.581,0.9628811585,Electronic
115761,0.002551338,0.4581396541,0.9948774401,2.43993e-05,0.3271534221,0.1133707895,140.479,0.1082286001,Rock
115762,0.0020343055,0.3456527979,0.9705584527,0.00192037,0.135037286,0.1550901374,98.683,0.2559202149,Rock
115764,0.2764167619,0.3254226179,0.8567494079,0.6666867998,0.3189738862,0.1792229567,150.01,0.4159561518,Rock
115765,8.7561e-05,0.4452507582,0.9958139424,0.7423408507,0.3334212282,0.0724639466,109.966,0.3146355696,Rock
115766,0.8444171864,0.403125986,0.5020092171,0.0258368709,0.1610543837,0.0349906781,95.016,0.1828317995,Rock
116451,0.9437831405,0.3703684636,0.2328644692,0.3501622315,0.1258267729,0.0326031151,96.585,0.2148049003,Folk
116452,0.9521521451,0.2770402159,0.2645461643,0.0535317376,0.122276656,0.0326919691,138.647,0.2162874424,Folk
116454,0.8981658092,0.3265974753,0.3706394635,0.9109484293,0.219884366,0.031091172,79.131,0.228611826,Folk
116455,0.9705025688,0.5292771208,0.2799534339,0.8482587174,0.1259128315,0.0405876212,83.799,0.7394803528,Folk
116456,0.7549705161,0.6427433566,0.2601278113,0.8751822041,0.1055282259,0.0264969944,159.969,0.4455535906,Folk
116547,0.6718566528,0.4981486021,0.4352288284,0.9229287937,0.1168659021,0.0380223343,37.245,0.4913973695,Rock
116549,0.8587050613,0.4784242348,0.1561869427,0.9307757278,0.1323860094,0.0298734023,94.011,0.1051072845,Instrumental
117666,0.1053182949,0.8097143392,0.8109346461,0.0014644452,0.1067932661,0.0372512934,99.958,0.9033070565,International
117667,0.0312800086,0.7814170464,0.8584981781,1.787e-07,0.3118028817,0.039709434,102.024,0.9718009752,International
117668,0.0307700475,0.4244620439,0.95837253,0.5640258933,0.2659731096,0.0380190886,100.205,0.9508751694,International
117669,0.0054634774,0.7229401024,0.9381196653,0.096015911,0.0864334639,0.0308602772,101.992,0.9639438489,International
117670,0.0519727122,0.7475666005,0.9140630104,0.0357650655,0.0931826063,0.039762115,103.977,0.9631528222,International
117883,0.0472052433,0.3135529984,0.9437129823,1.17232e-05,0.2015086153,0.0895369653,180.165,0.8507104998,Rock
117884,0.1254287435,0.6327075502,0.5650206722,0.0005980423,0.1527654018,0.0306795526,125.576,0.7391905742,Rock
118629,0.3572956304,0.7441265373,0.3099580007,0.1579592737,0.0690516085,0.0493025386,129.801,0.2304662432,Electronic
118739,0.9513575461,0.5427656606,0.2357211526,0.0497831641,0.168984765,0.0332602014,124.857,0.3538147533,Folk
118921,0.2101609791,0.7060808497,0.5113579756,0.8536930793,0.2784392488,0.0328986521,120.015,0.3048656593,Electronic
118922,0.5221261413,0.7780129917,0.407510399,0.9248296171,0.1092166885,0.0411125071,139.997,0.3125928035,Electronic
118923,0.3854716254,0.617182109,0.3768123633,0.0044876513,0.0557285504,0.0575184352,135.008,0.3852730593,Electronic
120172,0.9578995396,0.6996132078,0.0402408323,1.7e-09,0.3223716378,0.2131271273,112.734,0.1601552133,Folk
120177,0.7451384455,0.5522982505,0.3968862541,0.3585427882,0.0988762882,0.0238491278,143.899,0.5087362565,Folk
120178,0.368397471,0.7047063492,0.5307150923,0.0094958213,0.156075828,0.0507732192,150.207,0.2143033488,Folk
121256,0.0300174828,0.1780460226,0.7702806127,0.9463777606,0.3341532908,0.0543637142,146.97,0.2699257736,Rock
121590,0.0022306109,0.4693467836,0.9260919941,1.24949e-05,0.1407166102,0.0491508447,143.261,0.8717748221,Pop
121591,0.0003108889,0.4931846057,0.8194003712,5.94e-08,0.1750156568,0.03824897,141.986,0.8509787489,Pop
121592,0.000367149,0.4999589355,0.7920703238,4.8093e-06,0.1562396748,0.0419645218,165.036,0.9379484686,Pop
121593,0.0069916901,0.6036665512,0.7764200493,0.000139766,0.0786701245,0.0297163685,133.002,0.9103493716,Pop
122472,0.0012519133,0.4168691967,0.2194227149,0.5897518434,0.1074380143,0.0490282327,130.108,0.0321467374,Rock
122624,0.0022747983,0.555963102,0.8249775194,0.8250915014,0.8027368637,0.035009694,91.51,0.2032866252,Instrumental
122625,0.4667412806,0.2925718902,0.7758489379,0.7398691564,0.1000096786,0.0283556614,101.29,0.6156419158,Instrumental
122626,0.3578402423,0.5626076124,0.6570641992,0.7994964212,0.2305198486,0.0288974683,108.01,0.3222442744,Instrumental
122627,0.3720346594,0.6814832812,0.6204383905,0.848200375,0.1447025347,0.0383553015,99.998,0.269336234,Instrumental
122628,0.6380848792,0.5396745576,0.5726105108,0.8886161793,0.1267090482,0.0279582784,110.966,0.4463261834,Instrumental
122630,0.3341825185,0.526369349,0.803406281,0.890340582,0.3221430781,0.0345401382,109.986,0.2553611171,Instrumental
122631,0.8868166431,0.519007824,0.5834684608,0.8825028416,0.3884809957,0.0287733142,129.955,0.1857325203,Instrumental
122633,0.1479181981,0.5152355825,0.7720315052,0.8602487018,0.1081212639,0.0339395599,100.005,0.1593534783,Instrumental
122635,0.7770837146,0.4106601912,0.3136893432,0.9283929485,0.1765066024,0.0474415702,126.679,0.1665198098,Instrumental
122999,0.0119428358,0.4744895903,0.7289961794,0.0103130658,0.083974579,0.0462291135,117.968,0.2759446812,Electronic
123000,0.1046193717,0.4593627497,0.5781072404,0.3765371686,0.6345319354,0.0299624942,129.932,0.1172290686,Electronic
123001,0.045737552,0.4723233602,0.8346522577,2.28002e-05,0.2497387045,0.0733841807,77.513,0.1792060698,Electronic
123002,0.241744023,0.5963523183,0.579432947,0.9328010136,0.5622507395,0.0274318387,128.008,0.1535740385,Electronic
123427,0.0246100942,0.337134699,0.7978537204,7.11e-08,0.1588536443,0.0381499057,167.926,0.6577920458,Rock
123821,0.7378929548,0.3724041763,0.3296444484,0.9197809563,0.1044946042,0.0312622782,111.243,0.0370055791,Rock
124180,0.7197482456,0.7434676104,0.4709520376,0.036895667,0.1126983118,0.4385080245,173.851,0.8100912157,Instrumental
124184,0.0222608998,0.6386716883,0.9551085729,0.8027450523,0.3528973583,0.072760912,124.996,0.1433875398,Rock
124185,0.0321929105,0.670470725,0.9686722588,0.7815109704,0.2129830473,0.0529159975,95.066,0.3190522554,Rock
124186,0.0053239865,0.2694019008,0.864541946,0.3436874497,0.2625441342,0.1006014286,83.747,0.5971839945,Rock
